,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('AHNAK2', 'SLC12A1')",0.0,0.0,0.00022045417970102004,0.3333333333333333,0.0,0.0,1.8769108439525442e-07,0.44838819497331034,719.2917210701094,0.4147987969487296,0.5,0.7071067811865476,28.991378028648448,2.5495097567963922,2.1213203435596424,0.0,38.137907651049765,0.0,0.0,0.0,0.0
"('ASB10', 'OSCAR')",0.0,0.0,0.00013248367138750147,0.25,0.2,0.0,0.44700320731200616,0.03634588994924263,324.5,0.3950510376065979,0.6373774391990981,224.1573108332628,3.5355339059327378,4.301162633521313,12.349089035228468,15.556349186104045,166.97904060090895,0.0,0.0,0.0,0.0
"('KCNJ1', 'ZBTB40')",0.0,0.0,0.00012019953122182824,0.5,0.0,0.0,0.0012038646556469825,0.28297628495310784,410.5646112367699,0.2663630844070975,0.75,155.56349186104046,34.64823227814083,54.33691194758863,0.7071067811865476,2.23606797749979,5.0,0.009433962264150943,0.0,0.0,0.0
"('ARSJ', 'SP110')",0.0,0.0,0.0001348737716371248,0.0,0.0,0.0,0.0024436189413230476,0.05321314392899808,647.1424727214247,0.4805281110360431,0.5,1.4142135623730951,4.949747468305833,9.192388155425117,2.23606797749979,0.7071067811865476,60.36969438385455,0.0,0.0,0.0,0.0
"('PRELP', 'RGL4')",0.0,0.0,6.738276577952764e-05,0.25,0.0,0.0,0.002642094454859516,0.0836450414715949,230.40877804458754,0.5109334392776848,0.5,3.5355339059327378,0.0,5.70087712549569,14.142135623730951,4.949747468305833,45.35416188179427,0.0,0.0,0.0,0.0
"('ATRNL1', 'DVL1')",0.0,0.0,5.3412069845895495e-05,0.3333333333333333,0.0,0.0,0.7127354478091488,0.659068075908376,910.0,0.07438763338082481,0.75,403.75797205751866,50.91168824543142,147.7920836851555,77.78174593052023,67.88225099390856,20.223748416156685,0.0,0.0,0.0,0.0
"('AMH', 'COL1A1')",0.0,0.015151515151515152,0.0004792163853666485,0.3333333333333333,0.25,0.3333333333333333,0.7071067813149786,0.5319963501492595,638.0690597419687,0.3152982269832413,0.6373774391990981,1175.472032844678,89.27485648266257,35.0,48.25971404805462,186.38803609674093,192.37983262286096,0.0,0.0,0.04804804804804805,0.0
"('ADCY3', 'CCDC108')",0.0,0.0,0.00015117272239397123,0.0,0.0,0.5,0.0009753131007854283,0.13114542381313637,876.6595690460465,0.3083409114101135,0.3535533905932738,101.1162697096763,0.0,2.1213203435596424,46.66904755831214,444.779158684397,41.10960958218893,0.0,0.0,0.003169572107765452,0.0
"('CNTN6', 'ST6GALNAC2')",0.0,0.0,8.178440485897505e-05,0.25,0.25,0.0,3.13315596490106e-08,0.12384478697968035,719.2917210701094,0.3357781708211539,0.6373774391990981,1.5811388300841898,0.0,3.605551275463989,14.560219778561036,5.0,16.278820596099706,0.0,0.0,0.0,0.0
"('MYH15', 'SPIN1')",0.0,0.0,5.4381164104951294e-05,0.5,0.0,0.3333333333333333,0.6541327728794007,0.21223874529927123,1019.334380858411,0.2943856706378948,0.75,420.72853480599576,0.0,52.08646657242167,2.8284271247461903,92.25237124323688,75.69015788066504,0.0196078431372549,0.0,0.0,0.0
"('C7orf72', 'NEO1')",0.0,0.0,0.0,0.0,0.0,0.0,0.7070039821069121,0.3469633248579114,357.1758670459134,0.08369113831615066,0.3535533905932738,378.3021279348029,0.0,7.7781745930520225,5.656854249492381,17.67766952966369,2.8284271247461903,0.0,0.0,0.0,0.0
"('RBP7', 'TUBG2')",0.0,0.0,0.00014435597027421862,0.0,0.0,0.0,0.2890885336238954,0.2131804812733482,1157.8849705389564,0.20699266641747788,0.5,53.033008588991066,0.0,284.2569260369921,48.08326112068523,11.313708498984761,29.47032405658275,0.0,0.0,0.0,0.0
"('ATP10A', 'NNT')",0.0,0.0,7.738596404338567e-05,0.0,0.0,0.0,0.8283835624119195,0.566020338586531,1318.8032453705898,0.16234345763843183,0.75,86.26992523469578,2.1213203435596424,14.849242404917497,0.7071067811865476,5.656854249492381,21.18962010041709,0.0,0.0,0.0,0.0
"('LOX', 'PRDM4')",0.0,0.0,8.422364747350113e-05,0.3333333333333333,0.25,0.0,0.9092190707917955,0.7440643705282293,648.795098625136,0.14324191314162688,0.6373774391990981,10.0,27.577164466275352,170.53152201279386,11.704699910719626,152.029602380589,58.14206738670375,0.0,0.0,0.0,0.0
"('CEACAM8', 'PRRC2A')",0.0,0.0,0.0,0.25,0.0,0.0,0.7071067811799507,0.14631271066927193,126.26830560358367,0.48073159595239706,0.75,2.1213203435596424,0.0,30.53686296920494,0.0,8.48528137423857,48.08326112068523,0.0,0.0,0.0,0.0
"('MTMR7', 'SYNPO')",0.0,0.0,0.0002020818471897488,0.3333333333333333,0.0,0.0,0.6931407751644632,0.11198988417904979,662.0377783782433,0.2167372114865724,0.5,127.98828071350908,0.0,171.12130200533187,2.1213203435596424,9.219544457292887,37.476659402887016,0.0,0.0,0.0,0.0
"('DNAH1', 'HAUS1')",0.0,0.0,5.953118005086345e-05,0.5,0.0,0.0,0.0002098287486777799,0.25505956590786116,1195.2081743361698,0.23193432628469818,0.6373774391990981,5.0,0.0,50.5618433208284,14.142135623730951,40.30508652763321,82.05485969764375,0.01,0.0,0.0,0.0
"('NID2', 'PHLPP1')",0.0,0.0,6.455206995895134e-05,0.3333333333333333,0.25,0.0,0.6492327478743997,0.18805763103093254,692.302477245315,0.22448757471587158,0.5,62.93647591023825,0.0,145.16542288024377,7.615773105863909,48.708315511830214,37.39652390263031,0.0,0.0,0.0,0.0
"('FAM96B', 'KRT10')",0.0,0.0,0.0005182286943228047,0.5,0.0,0.0,0.014264246633675837,0.16594757877306168,1161.6522801596009,0.15892911253108213,0.75,79.90619500389191,6.363961030678928,702.8776564950689,2.23606797749979,82.02438661763951,28.600699292150182,0.009727626459143969,0.0,0.0,0.0
"('PKD1', 'RP11-503N18.3')",0.0,0.0,0.0,0.0,0.0,0.0,0.707039840795751,0.2068543647036696,563.5641046056784,0.23810213795590654,0.3535533905932738,0.7071067811865476,5.656854249492381,24.041630560342615,2.8284271247461903,224.15284963613556,14.142135623730951,0.0,0.0,0.0,0.0
